881,0,881,0,881,0,881,0,881,0,881,881,881,881,881,0,881,0,881,0,881,881,881,0,881,0,881,881,881,881,881,881,881,881,881,0,881,881,881,0,881,881,881,0,881,881,881,881,881,881,881,0,881,881,881,0,881,881,881,881,
881,0,0,0,881,0,0,0,881,0,0,0,0,0,881,0,0,0,881,0,0,0,0,0,881,0,0,0,0,0,0,0,0,0,0,0,881,0,0,0,881,0,0,0,0,0,0,0,881,0,0,0,881,0,881,0,0,0,881,881,
881,881,881,0,881,881,881,881,881,0,881,881,881,881,881,881,881,881,881,0,881,881,881,881,881,881,881,881,881,881,881,0,881,881,881,881,881,0,881,881,881,0,881,881,881,881,881,881,881,0,881,881,881,0,881,881,881,0,881,881,
881,0,0,0,881,0,0,0,0,0,881,0,0,0,0,0,0,0,0,0,881,0,0,0,0,0,881,0,0,0,881,0,0,0,881,0,881,0,0,0,0,0,881,0,881,0,0,0,881,0,881,0,0,0,0,0,881,0,881,881,
881,0,881,881,881,0,881,0,881,881,881,0,881,881,881,881,881,881,881,881,881,0,881,0,881,881,881,0,881,0,881,881,881,0,881,0,881,881,881,881,881,881,881,0,881,0,881,0,881,0,881,881,881,881,881,0,881,0,881,881,
881,0,881,0,0,0,881,0,0,0,0,0,0,0,881,0,0,0,0,0,0,0,881,0,881,0,0,0,881,0,0,0,881,0,881,0,0,0,0,0,0,0,0,0,881,0,881,0,0,0,881,0,0,0,0,0,881,0,881,881,
881,0,881,0,881,881,881,881,881,881,881,881,881,0,881,881,881,881,881,0,881,881,881,0,881,0,881,881,881,881,881,0,881,0,881,881,881,881,881,0,881,881,881,0,881,0,881,881,881,881,881,0,881,881,881,0,881,0,881,881,
881,0,881,0,881,0,0,0,0,0,0,0,881,0,0,0,881,0,0,0,881,0,881,0,881,0,0,0,881,0,0,0,881,0,0,0,0,0,0,0,881,0,0,0,881,0,881,0,0,0,0,0,0,0,881,0,881,0,881,881,
881,0,881,0,881,0,881,881,881,881,881,0,881,881,881,0,881,0,881,881,881,0,881,0,881,881,881,0,881,0,881,881,881,881,881,881,881,881,881,881,881,0,881,881,881,0,881,0,881,881,881,881,881,0,881,0,881,0,881,881,
881,0,881,0,881,0,881,0,0,0,881,0,881,0,0,0,0,0,881,0,0,0,881,0,881,0,0,0,881,0,0,0,0,0,881,0,0,0,0,0,881,0,881,0,0,0,881,0,0,0,881,0,881,0,881,0,881,0,881,881,
881,0,881,0,881,0,881,0,881,0,881,0,881,881,881,881,881,881,881,0,881,0,881,0,881,0,881,881,881,881,881,881,881,0,881,0,881,881,881,0,881,881,881,0,881,881,881,881,881,0,881,0,881,0,881,0,881,0,881,881,
881,0,881,0,881,0,881,0,881,0,881,0,0,0,0,0,881,0,0,0,881,0,881,0,881,0,0,0,0,0,881,0,0,0,0,0,881,0,0,0,0,0,0,0,881,0,0,0,881,0,881,0,881,0,881,0,881,0,881,881,
881,0,881,881,881,0,881,0,881,881,881,881,881,881,881,0,881,881,881,0,881,881,881,0,881,881,881,881,881,0,881,0,881,881,881,881,881,881,881,0,881,881,881,881,881,0,881,0,881,0,881,0,881,0,881,0,881,0,881,881,
881,0,0,0,0,0,881,0,0,0,881,0,0,0,881,0,0,0,881,0,0,0,881,0,0,0,881,0,881,0,881,0,881,0,0,0,0,0,881,0,881,0,0,0,881,0,881,0,0,0,0,0,881,0,881,0,881,0,881,881,
881,881,881,881,881,881,881,0,881,0,881,0,881,0,881,881,881,0,881,881,881,0,881,881,881,0,881,0,881,0,881,0,881,0,881,881,881,0,881,881,881,0,881,0,881,881,881,881,881,881,881,0,881,0,881,881,881,0,881,881,
881,0,0,0,881,0,0,0,881,0,0,0,881,0,0,0,881,0,0,0,881,0,881,0,0,0,881,0,881,0,881,0,881,0,881,0,0,0,881,0,0,0,881,0,881,0,0,0,0,0,881,0,881,0,0,0,881,0,881,881,
881,881,881,0,881,0,881,881,881,881,881,881,881,881,881,0,881,881,881,0,881,0,881,0,881,881,881,0,881,0,881,881,881,0,881,0,881,881,881,0,881,881,881,0,881,0,881,881,881,0,881,881,881,881,881,0,881,0,881,881,
881,0,0,0,881,0,0,0,881,0,0,0,881,0,0,0,0,0,881,0,881,0,0,0,881,0,0,0,881,0,0,0,0,0,881,0,0,0,0,0,881,0,0,0,881,0,0,0,881,0,0,0,0,0,881,0,0,0,881,881,
881,0,881,0,881,881,881,0,881,0,881,0,881,0,881,881,881,881,881,0,881,0,881,881,881,0,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,0,881,881,881,881,881,0,881,881,881,881,881,0,881,0,881,881,881,881,
881,0,881,0,881,0,0,0,881,0,881,0,881,0,881,0,0,0,881,0,881,0,881,0,0,0,0,0,0,0,0,0,881,0,0,0,0,0,0,0,881,0,0,0,881,0,0,0,0,0,881,0,0,0,881,0,881,0,881,881,
881,0,881,0,881,0,881,881,881,0,881,0,881,0,881,0,881,0,881,0,881,0,881,0,881,881,881,881,881,0,881,881,881,0,881,881,881,881,881,0,881,0,881,0,881,0,881,881,881,881,881,0,881,881,881,0,881,0,881,881,
881,0,881,0,881,0,0,0,881,0,881,0,881,0,0,0,881,0,0,0,881,0,881,0,0,0,881,0,881,0,881,0,0,0,881,0,0,0,881,0,881,0,881,0,0,0,881,0,0,0,0,0,881,0,0,0,881,0,881,881,
881,0,881,0,881,881,881,0,881,881,881,0,881,881,881,881,881,881,881,881,881,0,881,881,881,0,881,0,881,0,881,0,881,881,881,881,881,0,881,0,881,0,881,881,881,881,881,0,881,881,881,881,881,0,881,881,881,0,881,881,
881,0,881,0,0,0,881,0,0,0,0,0,881,0,0,0,881,0,0,0,881,0,0,0,881,0,0,0,881,0,881,0,0,0,0,0,881,0,881,0,881,0,881,0,0,0,0,0,881,0,0,0,881,0,881,0,0,0,881,881,
881,0,881,881,881,0,881,881,881,881,881,0,881,0,881,0,881,0,881,0,881,881,881,0,881,881,881,881,881,0,881,881,881,881,881,0,881,0,881,0,881,881,881,0,881,881,881,881,881,881,881,0,881,0,881,0,881,881,881,881,
881,0,0,0,881,0,0,0,881,0,881,0,881,0,881,0,0,0,881,0,0,0,881,0,0,0,881,0,0,0,0,0,881,0,881,0,881,0,0,0,881,0,0,0,881,0,0,0,0,0,881,0,0,0,881,0,0,0,881,881,
881,0,881,0,881,881,881,0,881,0,881,0,881,881,881,881,881,881,881,881,881,0,881,881,881,0,881,0,881,881,881,0,881,0,881,0,881,0,881,881,881,0,881,881,881,0,881,881,881,0,881,0,881,881,881,881,881,0,881,881,
881,0,881,0,0,0,881,0,881,0,881,0,0,0,881,0,0,0,0,0,881,0,0,0,881,0,881,0,881,0,0,0,0,0,881,0,881,0,881,0,0,0,0,0,0,0,881,0,0,0,881,0,881,0,0,0,0,0,881,881,
881,0,881,881,881,0,881,0,881,0,881,881,881,0,881,0,881,881,881,0,881,0,881,0,881,0,881,0,881,0,881,881,881,881,881,0,881,0,881,0,881,881,881,881,881,881,881,0,881,881,881,0,881,0,881,0,881,0,881,881,
881,0,881,0,881,0,881,0,0,0,881,0,0,0,881,0,0,0,881,0,881,0,881,0,881,0,881,0,881,0,881,0,881,0,0,0,881,0,881,0,0,0,0,0,881,0,0,0,881,0,881,0,881,0,881,0,881,0,881,881,
881,0,881,0,881,0,881,881,881,881,881,0,881,881,881,0,881,0,881,0,881,0,881,0,881,0,881,0,881,0,881,0,881,0,881,881,881,0,881,881,881,881,881,0,881,0,881,881,881,0,881,0,881,881,881,0,881,881,881,881,
881,0,0,0,881,0,0,0,0,0,0,0,881,0,881,0,881,0,881,0,0,0,881,0,881,0,0,0,881,0,0,0,881,0,881,0,881,0,0,0,881,0,0,0,881,0,881,0,0,0,881,0,0,0,881,0,0,0,881,881,
881,881,881,0,881,881,881,881,881,881,881,881,881,0,881,0,881,0,881,881,881,881,881,881,881,881,881,881,881,0,881,881,881,0,881,0,881,881,881,0,881,881,881,881,881,0,881,0,881,0,881,881,881,0,881,881,881,0,881,881,
881,0,0,0,881,0,0,0,881,0,0,0,0,0,0,0,881,0,881,0,0,0,881,0,0,0,0,0,0,0,881,0,0,0,881,0,0,0,881,0,0,0,0,0,0,0,881,0,881,0,881,0,0,0,881,0,0,0,881,881,
881,0,881,881,881,0,881,0,881,881,881,0,881,881,881,881,881,0,881,0,881,0,881,0,881,881,881,881,881,881,881,0,881,881,881,0,881,0,881,881,881,881,881,881,881,881,881,0,881,881,881,0,881,881,881,0,881,0,881,881,
881,0,0,0,881,0,881,0,0,0,881,0,0,0,881,0,0,0,881,0,881,0,0,0,881,0,0,0,881,0,0,0,881,0,0,0,881,0,0,0,881,0,0,0,0,0,881,0,0,0,0,0,881,0,0,0,881,0,881,881,
881,881,881,0,881,0,881,881,881,0,881,881,881,881,881,0,881,881,881,0,881,881,881,881,881,0,881,0,881,0,881,881,881,0,881,881,881,881,881,0,881,0,881,881,881,881,881,0,881,881,881,881,881,0,881,881,881,881,881,881,
881,0,881,0,881,0,881,0,0,0,0,0,0,0,881,0,0,0,0,0,881,0,0,0,881,0,881,0,0,0,881,0,0,0,881,0,0,0,0,0,0,0,881,0,0,0,0,0,881,0,0,0,881,0,0,0,0,0,881,881,
881,0,881,0,881,0,881,881,881,881,881,881,881,0,881,881,881,881,881,0,881,0,881,0,881,0,881,881,881,881,881,0,881,0,881,881,881,881,881,881,881,0,881,0,881,881,881,881,881,0,881,881,881,0,881,881,881,0,881,881,
881,0,0,0,881,0,0,0,881,0,0,0,881,0,0,0,0,0,881,0,0,0,881,0,881,0,0,0,881,0,0,0,881,0,0,0,0,0,0,0,881,0,881,0,881,0,0,0,881,0,0,0,0,0,881,0,0,0,881,881,
881,0,881,881,881,881,881,0,881,0,881,881,881,881,881,881,881,0,881,881,881,0,881,881,881,881,881,0,881,881,881,0,881,881,881,881,881,881,881,0,881,0,881,0,881,0,881,0,881,881,881,881,881,881,881,0,881,0,881,881,
881,0,881,0,0,0,0,0,881,0,0,0,0,0,0,0,881,0,0,0,881,0,881,0,0,0,881,0,0,0,881,0,0,0,881,0,0,0,881,0,881,0,881,0,881,0,881,0,0,0,0,0,0,0,0,0,881,0,881,881,
881,0,881,0,881,881,881,881,881,0,881,881,881,881,881,0,881,881,881,0,881,881,881,0,881,0,881,881,881,0,881,881,881,0,881,0,881,0,881,0,881,881,881,0,881,0,881,881,881,881,881,881,881,881,881,881,881,0,881,881,
881,0,0,0,881,0,0,0,0,0,0,0,0,0,881,0,0,0,0,0,0,0,0,0,881,0,0,0,0,0,881,0,0,0,0,0,881,0,881,0,0,0,0,0,0,0,881,0,0,0,0,0,0,0,0,0,0,0,881,881,
881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,0,881,
881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,881,
